,description,headline,url,provider,date
67,"Bob Lutz sees such a future on the horizon. The former VP of <b>General Motors may</b> have retired in 2010, but with 47 years’ worth of experience, few know the automotive industry as well as he does, so when he says we’re approaching the end of the ...",Former <b>General</b> <b>Motors</b> Executive: “We Are Approaching the End of the Automotive Era”,https://futurism.com/former-general-motors-executive-approaching-automotive-era/,Futurism,2017-11-06T22:48:00.0000000Z
68,"“<b>General Motors</b> believes the future is all-electric,” says Mark ... To be sure, GM’s sudden jolt of electricity is planned with its shareholders in mind. The Trump Administration <b>may</b> be moving to roll back fuel efficiency requirements in the US ...",<b>General Motors</b> Is Going All Electric,https://www.wired.com/story/general-motors-electric-cars-plan-gm/,Wired,2017-10-02T16:01:00.0000000Z
69,"Why? If Deutsche Bank&#39;s Rod Lache and team are to be believed, <b>General Motors &quot;may</b> be at the head of the pack,&quot; and that cars &quot;<b>may</b> be deployed without human drivers within the next 6 quarters.&quot; They explain: If the technology is ready, there is currently ...",<b>General Motors: Leader of the Pack</b>?,https://www.barrons.com/articles/general-motors-leader-of-the-pack-1506360028,Barron&#39;s,2017-09-25T17:24:00.0000000Z
70,"More than 1,200 global businesses, including U.S. companies such as Disney, Shell and <b>General</b> <b>Motors</b>, are moving to embrace a carbon ... according to the CDP. Some companies <b>may</b> choose to do this with a carbon fee, assigning a sum of money to CO2 emissions.","<b>General</b> <b>Motors</b>, Disney, Shell and 1,200 other companies are taking <b>steps to fight climate change, report says</b>",https://www.washingtonpost.com/news/energy-environment/wp/2017/09/12/general-motors-disney-shell-and-1200-other-companies-are-taking-steps-to-fight-climate-change-report-says/,The Washington Post,2017-09-12T04:10:00.0000000Z
71,"DETROIT — <b>General</b> <b>Motors</b> has put six of its cars under review and is evaluating whether to cancel them in the coming years, according to a report from Reuters. The news comes as sales of cars continue to plummet in the U.S. and as consumers increasingly ...","<b>General Motors may</b> eliminate up to six cars from lineup, report says",https://www.usatoday.com/story/money/nation-now/2017/07/22/general-motors-may-eliminate-up-six-cars-lineup-report-says/501847001/,USA Today,2017-07-22T12:51:00.0000000Z
72,"Veteran car maker <b>General</b> <b>Motors</b> (GM) announced Tuesday that it’s completed 10 ... though a number of studies seem to indicate that soon <b>may</b> change. One predicts that by 2024, the demand for self-driving vehicles will have grown to 138,089 units ...",<b>General</b> <b>Motors</b> Just Became the First Car Manufacturer to Mass Produce Autonomous Cars,https://futurism.com/general-motors-just-became-the-first-car-manufacturer-to-mass-produce-autonomous-cars/,Futurism,2017-06-14T14:51:00.0000000Z
73,"Last week, U.S. automakers reported their domestic sales results for the month of <b>May</b>. Surprisingly, perennial market leader <b>General</b> <b>Motors</b> (NYSE: GM) ceded the top spot to longtime rival Ford Motor (NYSE: F) last month. At first glance, this <b>may</b> seem like ...",Ford Surpasses <b>General</b> <b>Motors</b> in U.S. Sales During <b>May</b>: Who Cares?,https://www.pantagraph.com/business/investment/markets-and-stocks/ford-surpasses-general-motors-in-u-s-sales-during-may/article_977b10c1-34d6-5cb1-9eee-373fb92ea42d.html,The Pantagraph,2017-06-08T09:47:00.0000000Z
74,"Says <b>May</b> U.S. retail sales of 191,388 vehicles, up slightly from last year * Says <b>May</b> total sales were 237,364 vehicles, down about 1 percent from last year * Says “U.S. economic fundamentals remain strong” with a retail SAAR of 14.2 million through ...","<b>BRIEF-General Motors says May total</b> sales were 237,364 vehicles, down about 1 pct",https://uk.reuters.com/article/brief-general-motors-says-may-total-sale-idUKB8N19Z03O,Reuters,2017-06-01T14:25:00.0000000Z
75,"PORT ELIZABETH - American automotive giant <b>General</b> <b>Motors</b> has announced that it is withdrawing from ... This major announcement was made to the press early on 18 <b>May</b> 2017 in Port Elizabeth (*attached below), after GM’s top management had informed its ...",<b>General Motors exits SA - Isuzu</b> to step in,https://www.enca.com/money/general-motors-exits-sa-isuzu-to-step-in,eNCA,2017-05-18T10:21:00.0000000Z
76,"<b>General Motors acquires Chevrolet</b> on <b>May</b> 2, 1918, in a deal that put GM founder Billy Durant back in charge of the automotive giant. Durant built the original <b>General</b> <b>Motors</b>, starting with Buick in 1908, from pieces of several other automakers, but his ...",<b>General Motors acquires Chevrolet</b>,http://www.autonews.com/article/20170502/CCHISTORY/170439999/general-motors-acquires-chevrolet,Automotive News,2017-05-02T04:14:00.0000000Z
77,"The car industry is in the throes of a once-in-a-lifetime disruption towards electric vehicles, but traditional car companies—like <b>General</b> <b>Motors</b>—are ... Buybacks. Buybacks <b>may</b> have inflated the GM’s short-term value by boosting the company ...",Why <b>General Motors May</b> Have Already Lost To Tesla,https://www.forbes.com/sites/aalsin/2017/03/14/why-general-motors-has-already-lost-to-tesla/,Forbes,2017-03-14T14:15:00.0000000Z
78,"On Tuesday, the <b>General</b> <b>Motors</b> chief executive was center stage ... “But it is a question that gets asked more than it should.” Read more from The <b>Washington Post</b>’s Innovations section Lawsuit alleges automakers knew of deadly Takata air-bag ...",<b>General</b> <b>Motors</b> CEO says Trump’s border tax would be ‘problematic’ for auto industry,https://www.washingtonpost.com/news/innovations/wp/2017/02/28/general-motors-ceo-says-trumps-border-tax-would-be-problematic-for-auto-industry/,The Washington Post,2017-02-28T22:42:00.0000000Z
79,"To be fair, <b>General</b> <b>Motors</b> talked about monitoring and balancing supply/demand. While <b>General Motors may</b> need to stock some new launches, the concern we have is that nothing is in isolation in a competitive marketplace. We suspect that 2017 demand could ...",<b>General Motors: Credibility Concerns</b>?,https://www.barrons.com/articles/general-motors-credibility-concerns-1477497539,Barron&#39;s,2016-10-26T16:07:00.0000000Z
80,"Lyft’s $1 billion round values the company at $5.5 billion, the company said. <b>General Motors may</b> be trying to learn more about a future disrupter with its investment in ride-hailing company Lyft. Lyft announced Monday that it had closed a $1 billion ...",<b>Why General Motors invested in Lyft</b>,https://www.marketwatch.com/story/why-general-motors-invested-in-lyft-2016-01-04,MarketWatch,2016-01-04T16:59:00.0000000Z
81,"<b>General</b> <b>Motors</b> Co. GM is under pressure as the U.S. government is considering criminal charges against the automaker or its employees, according to sources. The charges pertain to the delay in recall of vehicles with a faulty ignition switch that has ...",<b>General Motors May</b> Face Criminal Charge for Delayed Recall - Analyst Blog,https://www.nasdaq.com/article/general-motors-may-face-criminal-charge-for-delayed-recall-analyst-blog-cm480054,Nasdaq,2015-05-25T18:59:00.0000000Z
82,"<b>General</b> <b>Motors</b> Co. (GM - Free Report) is under pressure as the U.S. government is considering criminal charges against the automaker or its employees, according to sources. The charges pertain to the delay in recall of vehicles with a faulty ignition ...",<b>General Motors May</b> <b>Face Criminal Charge for Delayed Recall</b>,https://www.zacks.com/stock/news/176021/general-motors-may-face-criminal-charge-for-delayed-recall,Zacks Investment Research,2015-05-25T16:41:00.0000000Z
83,"<b>General</b> <b>Motors</b> LLC (GM) is recalling certain model year 2004-2012 Chevrolet Malibu vehicles manufactured <b>May</b> 16, 2003, through October 11, 2012, 2004-2007 Malibu Maxx vehicles manufactured June 25, 2003, through April 5, 2007, 2005-2010 Pontiac G6 vehicles ...",What You Need To <b>Know About General Motors Recall 13036</b>,http://www.chicagonow.com/vociferous-envoy/2014/09/what-you-need-to-know-about-general-motors-recall-13036/,ChicagoNow,2014-09-25T21:41:00.0000000Z
84,and was not provided directly by a representative of <b>General</b> <b>Motors</b>. The description here <b>may</b> not reflect the current <b>General Motors Employee</b> Discount benefit.,<b>General Motors Employee</b> Discount,https://www.glassdoor.com/Benefits/General-Motors-Employee-Discount-US-BNFT34_E279_N1.htm,Glassdoor,2014-07-20T00:00:00.0000000Z
85,and was not provided directly by a representative of <b>General</b> <b>Motors</b>. The description here <b>may</b> not reflect the current <b>General</b> <b>Motors</b> Vacation &amp; Paid Time Off benefit.,<b>General</b> <b>Motors</b> Vacation &amp; Paid Time Off,https://www.glassdoor.com/Benefits/General-Motors-Vacation-and-Paid-Time-Off-US-BNFT29_E279_N1.htm,Glassdoor,2014-07-20T00:00:00.0000000Z
86,"<b>General</b> <b>Motors</b>&#39; latest recalls mean the automaker has ... 2014 Chevrolet Camaro and Impala, Buick Regal, and Cadillac XTS for a fastener that <b>may</b> be missing. 2007-2011 Chevrolet Silverado HD, GMC Sierra HD equipped with an auxiliary battery because ...",<b>General</b> <b>Motors</b> recalls 8.4 million vehicles,https://money.cnn.com/2014/06/30/autos/general-motors-recall/index.html,CNN Money,2014-07-01T11:29:00.0000000Z
87,"Last month was the auto industry’s best <b>May</b> since 2007 with a 6.7 percent rise in new sales to 1.54 million, putting the industry’s seasonally adjusted annual rate over 16 million units. Surprisingly, despite 2.6 million recalls to start the year ...",<b>General</b> <b>Motors</b> Outperforms in <b>May</b>: Was the Surge Just a Fluke?,https://www.cheatsheet.com/automobiles/general-motors-outperforms-in-may-was-the-surge-just-a-fluke.html/,The Cheat Sheet,2014-06-30T18:23:00.0000000Z
88,"Taking a look at the implied volatility (red) and implied volatility skew levels of <b>General</b> <b>Motors</b> options <b>may</b> help determine if investors are bullish, neutral, or bearish. What does this mean? This means that investors or traders are buying a small ...",Does <b>General</b> <b>Motors</b> Have a Bright Future?,https://www.cheatsheet.com/money-career/does-general-motors-have-a-bright-future.html/,The Cheat Sheet,2014-06-05T00:00:00.0000000Z
89,"<b>General</b> <b>Motors</b>&#39; recall of 2.6 million small cars has shed light on ... If an occupant is unbelted or very small, or the car is traveling very slowly, the air bag <b>may</b> not deploy because it could cause even more severe injuries. Depending on the angle ...",<b>General Motors recall reveals discrepency</b> in air bag deployment,http://www.nydailynews.com/autos/general-motors-recall-reveals-discrepency-air-bag-deployment-article-1.1790371,New York Daily News,2014-05-13T16:28:00.0000000Z
90,"Although its overall campaign donations <b>may</b> seem paltry compared to the millions of dollars some political action groups are funneling into the presidential election, campaign finance tracker OpenSecrets.org says <b>General</b> <b>Motors</b> is one of the top 150 ...",<b>General</b> <b>Motors</b> Donates To <b>Politicians Who Voted Against</b> Auto Industry Bailout,https://www.huffingtonpost.com/2012/07/25/general-motors-political-donations_n_1699638.html,HuffPost,2012-07-25T19:43:00.0000000Z
91,"... not be in its final form and <b>may</b> be updated. GRETA VAN SUSTEREN, <b>FOX NEWS</b> HOST: And now, let me be the very first to congratulate every single one of you viewers. You are the soon-to-be new owners of <b>General</b> <b>Motors</b>, or as we&#39;re going to soon call it ...","Congratulations, Taxpayers! You <b>May</b> Soon Own a Part of <b>General</b> <b>Motors</b>",http://www.foxnews.com/story/2009/05/28/congratulations-taxpayers-may-soon-own-part-general-motors.html,Fox News,2009-05-28T06:08:00.0000000Z
