,description,headline,url,provider,date
46,"Last month, <b>General</b> <b>Motors</b> delivered 275,552 vehicles in the U.S.: up 7.5% year over year. This was a nice recovery from the 15.4% decline in deliveries that GM logged in <b>July</b>. Retail sales ... of <b>General</b> <b>Motors</b>. <b>The Motley Fool</b> owns shares of and ...",<b>General Motors Bounces Back</b> With Strong August Sales,https://www.fool.com/investing/2017/09/04/general-motors-bounces-back-strong-august-sales.aspx,The Motley Fool,2017-09-04T15:05:00.0000000Z
47,"The end of August is quickly approaching and that means we&#39;ll be getting auto sales for the month, something that one analyst calls &quot;crucial&quot; for <b>General</b> <b>Motors</b> (GM) is particular. <b>July</b> was a tough month for U.S. auto companies, as total U.S. auto sales ...",<b>General Motors: August is Crucial</b>!,https://www.barrons.com/articles/general-motors-august-is-crucial-1504024180,Barron&#39;s,2017-08-29T16:39:00.0000000Z
48,"Detroit-based automaker <b>General</b> <b>Motors</b> Co. (GM), in collaboration with it joint ventures in China, sold a record 287,581 vehicles in <b>July</b>, up 6.3% year over year. However, the company&#39;s year-to-date sales in China have plunged 1.3% to 2.05 million vehicles ...",<b>General Motors Reports Strong July</b> Sales in China,https://finance.yahoo.com/news/general-motors-reports-strong-july-173827058.html,Yahoo Finance,2017-08-28T17:38:00.0000000Z
49,"<b>General</b> <b>Motors</b>&#39; (NYSE: GM) deliveries of its late-2016 launched all-electric Chevrolet Bolt hit a new all-time high in <b>July</b>, rising to 1,971 units. The record monthly deliveries for the model bode well for the vehicle&#39;s longer-term potential. But are ...",<b>General</b> <b>Motors</b> Company&#39;s Bolt Deliveries Jump in <b>July</b>,https://billingsgazette.com/business/investment/markets-and-stocks/general-motors-company-s-bolt-deliveries-jump-in-july/article_cbc70397-9776-514a-a082-3ec83db430aa.html,Billings Gazette,2017-08-08T20:30:00.0000000Z
50,"<b>General</b> <b>Motors</b>&#39; (NYSE: GM) deliveries of its late-2016 launched all-electric Chevrolet Bolt hit a new all-time high in <b>July</b>, rising to 1,971 units. The record monthly deliveries for the model bode well for the vehicle&#39;s longer-term potential. But are ...",<b>General</b> <b>Motors Company&#39;s Bolt Deliveries Jump</b> in <b>July</b>,http://www.pantagraph.com/business/investment/markets-and-stocks/general-motors-company-s-bolt-deliveries-jump-in-july/article_32998dc4-5072-5813-bb38-c69f9fd452ef.html,The Pantagraph,2017-08-08T20:23:00.0000000Z
51,<b>General</b> <b>Motors</b>&#39; US sales fell fifteen percent in <b>July</b>. Higher selling prices and lower incentives should mean that margins will hold up. High shareholder returns and a low valuation are positives for <b>General</b> <b>Motors</b>&#39; owners. <b>General</b> <b>Motors</b> (GM) saw its <b>July</b> ...,What To Make Of <b>General Motors&#39; 15 Percent Sales Decline</b>,https://seekingalpha.com/article/4094157-make-general-motors-15-percent-sales-decline,Seeking Alpha,2017-08-03T14:32:00.0000000Z
52,"To look at <b>General</b> <b>Motors</b>’ sales volume in <b>July</b>, one might call it a bad month. It certainly wasn’t a particularly good one: total sales dipped 15.4% with 226,107 vehicles sold, retail sales fell 14.4% with 202,220 vehicles sold, and all four of its ...","Big <b>Crossover Sales, ATP Increases Guide General Motors Through</b> <b>July</b> Sales Declines",http://thenewswheel.com/big-crossover-sales-atp-increases-guide-general-motors-through-july-sales-declines/,thenewswheel.com,2017-08-01T17:08:00.0000000Z
53,"Midsize pickup truck volume actually grew 4 percent in <b>July</b> 2017, a gain of 1,503 units propelled by improvements at Toyota, Chevrolet, and Nissan. Sales of the two lowest-volume pickup trucks in America — the Honda Ridgeline and GMC Canyon — declined ...",U.S. Pickup Truck Sales Dipped in <b>July</b> 2017 – Blame <b>General</b> <b>Motors</b>,https://www.thetruthaboutcars.com/2017/08/usa-pickup-truck-sales-slowed-down-july-2017-blame-general-motors/,The Truth About Cars,2017-08-01T17:07:00.0000000Z
54,"DETROIT -- <b>General</b> <b>Motors</b> on Tuesday reported a 15 ... they do have a bit of runway with incentives,” she wrote in an email to <b>Automotive News</b>. “While incentives for the industry were up 21 percent in <b>July</b>, Chevrolet was actually down 7 percent.”","GM: Sales down 15%, stocks hover over 100 days",http://www.autonews.com/article/20170801/RETAIL01/170809959/gm-july-sales,Automotive News,2017-08-01T15:35:00.0000000Z
55,"Three of the biggest names in the auto industry reported weaker-than-expected <b>July</b> sales numbers Tuesday morning, sending Ford Motor Co (F) and <b>General Motors</b> Co (GM) stock down, while Fiat Chrysler Automobiles (FCAU) shares were barely higher in mid ...","Ford, <b>General Motors</b> and Chrysler Just Got Smoked in <b>July</b> on Weak Family Car Sales",https://www.thestreet.com/story/14251133/1/auto-industry-stocks-mixed-after-weak-july-sales.html,TheStreet.com,2017-08-01T15:01:00.0000000Z
56,"* <b>General</b> <b>motors</b> says under current economic conditions, anticipate u.s. Auto sales in second half of 2017 to be &quot;much stronger than the first half&quot; Source text : (bit.ly/2f4awHT) Further company coverage: Our Standards:The Thomson Reuters Trust Principles.",BRIEF-<b>General</b> <b>Motors</b> reports <b>July</b> U.S. retail sales down about 14 pct,https://www.reuters.com/article/brief-general-motors-reports-july-us-ret-idUSB8N1HP018,Reuters,2017-08-01T14:24:00.0000000Z
57,"<b>General</b> <b>Motors</b> (NYSE: GM) today reported <b>July</b> U.S. retail sales of 202,220 vehicles, down about 14 percent from strong sales in <b>July</b> 2016. In <b>July</b>, GM&#39;s crossovers and trucks account for 80 percent of sales for the company&#39;s best monthly mix ever.",<b>General</b> <b>Motors</b> (GM) <b>July</b> U.S. Auto Sales Decline 15%,https://www.streetinsider.com/Corporate+News/General+Motors+%28GM%29+July+U.S.+Auto+Sales+Decline+15%25/13152349.html,StreetInsider,2017-08-01T13:55:00.0000000Z
