,description,headline,url,provider,date
48,"According to a report by Automotive News, <b>GM</b> officials say <b>GM Defense</b> is &quot;helping <b>GM</b> better anticipate and react to the diverse needs of <b>global</b> aerospace and defense customers.&quot; <b>GM Defense</b> LLC resides under <b>GM</b>’s <b>Global</b> Product Development arm ...",<b>General Motors</b> Launches New Military Defense Division Called <b>GM Defense</b>,https://www.topspeed.com/cars/car-news/general-motors-launches-new-military-defense-division-called-gm-defense-ar177870.html,Top Speed,2017-10-09T22:07:00.0000000Z
49,"U.S. auto buyers generally shun diesel-powered vehicles despite their popularity in Europe and elsewhere, a wariness that has only increased as a series of emission scandals have plagued the car industry. But <b>General Motors</b> Co. remains undeterred ...",<b>General Motors Bullish on Diesel Despite Global Crackdown</b>,https://www.trucks.com/2017/08/31/general-motors-bullish-on-diesel/,trucks.com,2017-08-31T04:28:00.0000000Z
50,"<b>GM</b> crops showed revived <b>global</b> acceptance in 2016 after slumping in 2015 US leads as top <b>GM</b> grower followed by Brazil, Argentina, Canada and India Asian countries slow to accept <b>GM</b> with India drawing the line on food crops [MANILA] <b>Global</b> acceptance of ...",<b>GM</b> <b>crops bounce back with gains in production areas</b>,https://www.scidev.net/global/gm/news/gm-crops-bounce-back.html,SciDev,2017-07-21T17:15:00.0000000Z
51,"Long the <b>global</b> automotive leader, <b>General Motors</b> is ramping up its strategy of retrenchment, CEO Mary Barra ordering it to stop selling vehicles in both India and South Africa, as well as the countries in East Africa. The early Thursday announcement ...","<b>GM Continues Global Retrenchment; Halting Sales</b> in India, South Africa",http://www.thedetroitbureau.com/2017/05/gm-continues-global-retrenchment-halting-sales-in-india-south-africa/,TheDetroitBureau,2017-05-18T15:17:00.0000000Z
52,<b>GM</b> India to focus on export manufacturing Isuzu <b>Motors</b> to purchase <b>GM</b> South Africa light commercial vehicle manufacturing operations Chevrolet to be phased out of Indian and South African markets <b>General Motors</b> (NYSE: <b>GM</b>) today announced key restructuring ...,<b>General Motors Restructures International Markets to Strengthen</b> <b>Global</b> Business Performance,https://www.prnewswire.com/news-releases/general-motors-restructures-international-markets-to-strengthen-global-business-performance-300459723.html,PR Newswire,2017-05-18T03:30:00.0000000Z
53,<b>General Motors</b> Co.’s decision to immediately cease operations in Venezuela after government authorities seized its lone factory there is the latest example of the automaker’s retreat from <b>global</b> markets and unprofitable regions. Wednesday’s move ...,Venezuela just latest in <b>GM</b>’s <b>global</b> pullback,https://www.detroitnews.com/story/business/autos/general-motors/2017/04/20/general-motors-venezuela/100685866/,The Detroit News,2017-04-20T11:41:00.0000000Z
54,"They stand out from the engineers, accountants and lawyers that populate the car business. By all accounts, Ed Welburn, <b>General Motors</b>&#39; first <b>global</b> head of design, is quiet, focused and congenial. This year, he retired after 44 years at <b>GM</b>. &quot;These are ...","From &#39;No Way,&#39; To <b>Global</b> Success: The Inspired Journey Of <b>GM</b>&#39;s Design Chief",https://www.npr.org/2016/12/29/507397083/from-no-way-to-global-success-the-inspired-journey-of-gms-design-chief,NPR,2016-12-30T03:27:00.0000000Z
55,"The occasion was a tech talk led by the automaker’s chief engineers at its <b>Global</b> Battery Systems Laboratory in the <b>GM</b> Technical Center in Warren, Michigan. Although a couple journalists tried to lure them into comparing the Chevy compact crossover to ...",<b>GM</b> Engineers Discuss the 2017 Chevy Bolt’s Powertrain,https://www.hybridcars.com/gm-engineers-discuss-the-2017-chevy-bolts-powertrain/,Hybrid Cars,2016-04-07T01:09:00.0000000Z
56,"<b>General Motors</b> is renaming its engine development division after 24 years, going from <b>GM</b> Powertrain to <b>GM</b> <b>Global</b> Propulsion Systems. The rebranding “is another step on our journey to redefine transportation and mobility,” said Mark Reuss, executive ...",<b>General Motors Powertrain Becomes GM Global Propulsion</b> Systems,http://www.trucktrend.com/news/1602-general-motors-powertrain-becomes-gm-global-propulsion-systems/,Truck Trend,2016-02-17T20:18:00.0000000Z
57,"“What is in a name?” Shakespeare famously asked. While he was talking about a rose, one might just as well ask why has <b>General Motors</b> renamed its Powertrain group “<b>Global</b> Propulsion Systems”? Is “propulsion” just the new buzzword, or does it ...",<b>GM Creates New “Global Propulsion” Group</b>,http://www.thedetroitbureau.com/2016/02/gm-creates-new-global-propulsion-group/,TheDetroitBureau,2016-02-17T00:00:00.0000000Z
58,"<b>General Motors</b> (<b>GM</b>) reported today that its <b>global</b> sales in the first quarter totaled slightly more than 2.4 million vehicles, an increase of nearly 2 percent compared to the same period last year. The <b>GM</b> sales total of 2,421, 123 trailed the 2.49 million ...",<b>General Motors Global</b> Sales Edge Up 2 Percent; China Remains <b>GM</b>&#39;s Largest Market,https://www.forbes.com/sites/billvisnic/2015/04/21/general-motors-global-sales-edge-up-2-percent-china-remains-gms-largest-market/,Forbes,2015-04-21T17:50:00.0000000Z
59,<b>General Motors</b> CEO Mary Barra on Thursday met Prime Minister Narendra Modi and Commerce and Industry Minister Nirmala Sitharaman. Barra is visiting the country to meet suppliers and dealers as part of the company&#39;s ongoing <b>global</b> turnaround plans.,<b>General Motors global CEO meets Modi</b>,http://www.rediff.com/money/report/general-motors-global-ceo-meets-modi/20140911.htm,rediff.com,2014-09-12T21:26:00.0000000Z
60,"Ken Kelzer named vice president of <b>Global</b> Vehicle Components and Subsystems Ken Morris appointed vice president of <b>Global</b> Product Integrity John Calabrese, vice president of <b>Global</b> Vehicle Engineering, elects to retire Supplier Quality now part of the new ...",<b>GM restructures global engineering</b> for cross-system integration,https://www.automotiveworld.com/news-releases/gm-restructures-global-engineering-cross-system-integration-2/,Automotive World,2014-04-23T08:42:00.0000000Z
61,"As <b>General Motors</b> moves to overhaul its safety processes in the wake of its ignition switch recall, the company announced on Tuesday a <b>global</b> safety chief, a new executive whose job will be to &quot;quickly identify and resolve product safety issues.&quot; CEO Mary ...",<b>GM creates a global safety chief</b>,https://www.usatoday.com/story/money/cars/2014/03/18/general-motors-safety-chief-named/6558483/,USA Today,2014-03-18T18:49:00.0000000Z
62,"<b>General Motors</b> was no doubt proud to announce last week that cumulative <b>global</b> sales for 2013 totaled 9,714,652; this figure was good enough for a 4 percent increase over <b>GM</b> <b>global</b> sales in 2012, asserting the automaker’s place as a dominant force in ...",<b>GM</b> <b>Global</b> Sales For <b>2013 Total 9.7 Million Vehicles</b>,http://thenewswheel.com/gm-global-sales-2013-total-9-7-million-vehicles/,thenewswheel.com,2014-01-22T19:48:00.0000000Z
