,description,headline,url,provider,date
35,"DETROIT (AP) — <b>General</b> <b>Motors</b>&#39; second-quarter profit more than doubled to a post ... and other discounts rose by about $1,800 to $6,125 per vehicle, according to <b>J.D</b>. Power data obtained by The Associated Press. Incentives on the Chevrolet Silverado ...",<b>General Motors 2Q profit more than doubles on</b> US earnings,http://www.sandiegouniontribune.com/sdut-general-motors-2q-profit-more-than-doubles-on-us-2016jul21-story.html,The San Diego Union-Tribune,2016-07-21T12:05:00.0000000Z
36,"<b>J.D</b>. Power&#39;s Initial Quality Study (IQS ... In terms of specific vehicle segments, <b>General</b> <b>Motors</b> is the leader, with seven top honors across different segments. Toyota, Hyundai and Volkswagen each capture four segment victories. Yes, there are a lot ...",Kia breaks premium brands&#39; 27-year run atop <b>J.D</b>. Power Initial Quality Study,https://www.cnet.com/roadshow/news/kia-breaks-premium-brands-27-year-run-atop-j-d-power-initial-quality-study/,CNET,2016-06-22T12:03:00.0000000Z
37,Dan Nicholson is vice president of <b>General</b> <b>Motors</b> Global Propulsion Systems ... fewer models on offer may be more efficient for OEMs to the recent results from the <b>J.D</b>. Power Vehicle Dependability Study.,How <b>General</b> <b>Motors Develops World-Class Propulsion Systems</b>,https://www.adandp.media/blog/post/how-general-motors-develops-world-class-propulsion-systems,adandp.media,2016-02-29T00:00:00.0000000Z
38,"The highest-ranked small SUV in <b>J.D</b>. Power&#39;s latest Vehicle Dependability Study wasn&#39;t a Toyota or a Honda. It was the hot-selling Buick Encore, and that was no fluke. Image source: <b>General</b> <b>Motors</b> Has <b>General</b> <b>Motors</b> really made huge strides in the quality ...",Here&#39;s <b>Proof that General Motors Really Has Changed</b> for the Better,https://www.sfgate.com/business/fool/article/Here-s-Proof-that-General-Motors-Really-Has-6859018.php,sfgate.com,2016-02-28T14:23:00.0000000Z
39,"Has <b>General</b> <b>Motors</b> (NYSE: GM) really made huge strides in the quality of its vehicles? Let&#39;s put it this way: It wasn&#39;t much of a surprise to see Toyota (NYSE: TM) at the top of the latest <b>J.D</b>. Power Vehicle Dependability Study, released this past week.",Here&#39;s <b>Proof That General Motors Really Has Changed</b> for the Better,https://www.fool.com/investing/general/2016/02/28/heres-proof-that-general-motors-really-has-changed.aspx,The Motley Fool,2016-02-28T13:24:00.0000000Z
40,"<b>General</b> <b>Motors</b> Co. and Toyota Motor Corp. are leaders in vehicle dependability, as the auto industry as a whole continues to battle problems with infotainment systems and other in-vehicle technologies, according to <b>J.D</b>. Power. The California-based ...","GM, Toyota top reliability study as tech issues persist",https://www.detroitnews.com/story/business/autos/general-motors/2016/02/24/gm-toyota-top-reliability-study-tech-struggles-continue/80843824/,The Detroit News,2016-02-24T15:04:00.0000000Z
41,"TROY, Mich.: 24 February 2016 — Problems with technology continue to affect vehicle reliability according to the <b>J.D</b>. Power 2016 U.S. Vehicle Dependability Study SM (VDS), released today. The number of problems with infotainment, navigation and in ...",<b>J.D Power Loves General Motors</b>,http://www.gminsidenews.com/articles/gm-delivers-most-segment-award-winners-in-2016-j-d-power-dependability-ratings/,GMInsideNews,2016-02-24T11:28:00.0000000Z
42,"I vote for <b>General</b> <b>Motors</b>. That&#39;s right, the same company that got bailed ... What is less easy to see is just how advanced GM&#39;s technology actually is. The latest <b>J.D</b>. Power survey of vehicle dependability ranked all four GM domestic makes -- Buick ...",Pentagon Might Learn More About Innovation From <b>General</b> <b>Motors</b> Than Silicon Valley,https://www.forbes.com/sites/lorenthompson/2015/09/25/pentagon-might-learn-more-about-innovation-from-general-motors-than-silicon-valley/,Forbes,2015-09-25T14:59:00.0000000Z
43,"But lately, there has been a surprising newcomer near the top of the quality charts: <b>General</b> <b>Motors</b> (GM). Strong Results for GM Brands in the Latest Quality Rankings <b>J.D</b>. Power recently released its annual Vehicle Dependability Study. This study measures ...",<b>How General Motors Boosted Quality to</b> Rival Japan,https://www.aol.com/article/finance/2015/03/20/how-general-motors-boosted-quality/21154524/,AOL,2015-03-20T06:00:00.0000000Z
44,"The Lexus brand, Toyota&#39;s luxury division, aced the latest <b>J.D</b>. Power Vehicle Dependability Study for 3-year-old cars, posting a score for “problems per 100 vehicles” that a few years ago would have been a great score for a brand-new vehicle.",<b>Toyota And General Motors Top</b> <b>J.D</b>. Power Dependability Study,https://www.forbes.com/sites/jimhenry/2015/02/28/toyota-and-general-motors-top-j-d-power-dependability-study/,Forbes,2015-02-28T20:15:00.0000000Z
